"record_id","RSN","component","split","target_IM_g","native_IM_g","scale_factor","max_IDR","max_PFA_g","RD","collapse","convergence"
"GM003","125","A-TMZ000","val","0.1544452104946378","0.2861345384472494","0.5397643057449731","0.005593113952576","0.3772917694690755","2.704908595115028e-05","False","True"
"GM003","125","A-TMZ000","val","0.23853323044733","0.2861345384472494","0.8336401181827446","0.0086382974707496","0.5827474715158805","4.216153634089535e-05","False","True"
"GM003","125","A-TMZ000","val","0.3684031498640386","0.2861345384472494","1.287517235295088","0.0132004655305074","0.8039990534597279","0.000999742008026","False","True"
"GM003","125","A-TMZ000","val","0.5689810202763907","0.2861345384472494","1.988508704206241","0.0178128763196664","0.9727978926225492","0.0022872192124439","False","True"
"GM003","125","A-TMZ000","val","0.8787639344404101","0.2861345384472494","3.071156453915526","0.0206239107914655","1.2293606581019632","0.0040290126116574","False","True"
"GM003","125","A-TMZ000","val","1.3572088082974532","0.2861345384472494","4.74325404986949","0.0281243245835872","1.544765886688067","0.0071777484878614","False","True"
"GM003","125","A-TMZ000","val","2.096144000826768","0.2861345384472494","7.325728701616372","0.0395240245277257","2.112780238038287","0.0057736164159212","False","True"
"GM003","125","A-TMZ000","val","3.2373940143476263","0.2861345384472494","11.314237113477509","0.054137941999293","3.021643661010001","0.0028746263370319","False","True"
"GM003","125","A-TMZ000","val","5.0","0.2861345384472494","17.474297325772785","0.0836439174886281","4.506502846416019","0.0036251880190221","False","True"
"GM004","125","A-TMZ270","val","0.1","0.3582591406997967","0.2791275605827319","0.0036243364131367","0.1942379134049375","2.640356153725856e-05","False","True"
"GM004","125","A-TMZ270","val","0.1544452104946378","0.3582591406997967","0.4310991484905482","0.0055976152651212","0.2999911769544799","4.077906065214664e-05","False","True"
"GM004","125","A-TMZ270","val","0.23853323044733","0.3582591406997967","0.6658119873268189","0.008645253331275","0.4633220884843695","6.298139616605734e-05","False","True"
"GM004","125","A-TMZ270","val","0.3684031498640386","0.3582591406997967","1.0283147253254374","0.0133015311833868","0.663088100512811","0.0013867088903864","False","True"
"GM004","125","A-TMZ270","val","0.5689810202763907","0.3582591406997967","1.5881828420762292","0.0189749774258019","0.8549888561304606","0.004735177676462","False","True"
"GM004","125","A-TMZ270","val","0.8787639344404101","0.3582591406997967","2.452872333484355","0.0252044571767313","1.1641710278688886","0.0059561738808622","False","True"
